X,Y,Z
0.8147015680601661,11.116698094812966,1.0295997013787734
-7.426082801594298,1.6444323735361528,-2.604326029743871
1.5127578246818567,-0.14158266525460303,-4.118338453979164
4.944561260686679,-8.08146412062589,-6.258000849081447
-2.7598872141401194,6.546165852786522,-2.825707464794946
-0.7934187688469866,0.0010512196701810694,-4.4777473940538535
-12.102959491690399,2.368987934932172,-2.484993056104722
-4.982504893646945,-0.9530426233521616,5.555803934183221
-8.336157886053286,9.065053407705587,10.607250112253837
0.41648658517050074,4.2717015532529565,8.850390684783301
-0.6009339762853231,9.176787647866774,7.464639112828698
-0.42326601244284867,0.5138670792311357,9.285917751057685
-1.7478165559034562,17.700440767081112,2.611266923003156
4.076545265060928,5.294004775124538,-0.837075057036095
-4.931212905323889,4.819311429082285,1.1345683354588711
-0.29649815319777584,-4.241280383336999,0.637314750876927
2.3855567310061616,6.496885358813554,8.377859900478295
-0.7175702485250791,8.330445427507424,5.904089280540742
-0.3631802710974122,8.706796985899334,1.7167333356805123
-3.300318515662574,0.6209038222018095,-1.841737018960298
-1.3398778443827384,10.326863557354752,-1.7855748701717846
2.873403230038129,3.427185458392721,-2.42889361483492
-8.07784873871464,6.66089726012151,6.492544980492834
-0.6321161961245618,1.5804669223204773,4.89608210639074
-2.3368605122887773,5.186942297388692,5.113860359849027
-0.2812259908578608,8.425579321410147,8.650587620629503
7.092724920104302,1.1582684185443455,8.218665375257768
-1.786517170349552,2.220934994346993,10.441093312265048
5.957498314436655,11.025905028921283,12.020719856065755
4.401234885490928,6.966222215342585,15.369539946654946
0.11958527181656907,5.054503311313276,9.738027265068638
0.348423243666507,5.970434743458435,12.969424919608247
0.7249397687664507,12.914277440715251,12.416290341044208
-3.3006871887489067,7.516248514391108,13.165004682380191
2.5073550676081666,5.903193184859093,11.618372140326597
-2.4507913883935633,0.024236935746809962,18.25456705949457
0.14296934206827783,12.697094262501771,10.066290535124478
-8.783850445972522,8.716872151507859,15.663558480349176
-3.4531307573135495,9.760525376659333,12.947529995540409
2.1403974521576705,-0.8491618951064623,19.063470533924246
-4.493853180845232,9.170104045179315,23.94833438693812
1.3358603708854093,4.683240653045527,28.008288454068914
-2.0289218208560684,3.57465731938521,31.32080838346772
3.9606006845125137,-4.117794758524068,40.385979216308485
5.0317758754886635,8.139377556590581,38.00615653577477
0.7104996748582757,3.6699679537980785,35.68107838566111
-0.05946966582889739,4.411112531046992,33.05750180092564
0.16174445730839648,-3.81660697314614,36.758097214353135
-0.08577907857577614,3.985882834715021,31.561451837349722
4.766626331985666,1.987798039753276,35.60611930619277
10.019458741209789,2.2029931958981592,34.45235857512607
-5.333844507099796,-8.267140752398408,30.181506313704844
-4.113090614749775,6.806487787614522,25.87110272347939
5.452678656346505,0.68948953529177,22.68400767140174
-4.569098373970983,-1.285601089122462,16.739837343960193
-5.488101859649966,-11.512725082981344,18.796352406654417
8.461485742065982,-2.0024135101680756,22.2035158644267
-1.097099542020234,-2.6866358299117437,26.03820961352042
-1.000581693364902,-5.2163341064520665,23.532273417012483
-2.035321599728891,-11.132319068967753,24.763997468514624
2.3253629176336674,-4.386666177482013,24.784820208256836
-4.53240032244421,-4.240219246905774,27.550947838826932
7.097556898349266,-12.115365939155645,29.33039647513618
3.0121852960105646,-13.333009972628815,29.69151460510036
-0.2072009270716034,-2.894414328933557,22.258143007739918
-2.2068223978443466,-7.914192711081199,21.59182283206459
0.4330277602386914,-8.113241359651205,22.035328752614408
4.1758786056975845,-20.048592926515663,19.256238176570434
10.46977051454483,-8.47747800919064,18.17953591281451
6.035073497435972,-15.343599434973953,12.98263531277139
4.051609948290668,-16.51628963946999,11.698213524361032
0.1721829621895625,-25.190829351209914,13.72168849300289
4.930018442554486,-9.40426314289877,22.077926777818746
-1.385643363752792,-13.251234092295356,18.027089758617635
1.3275335337586096,-18.474247290431713,17.931193477539033
4.682783713541626,-21.450264261929647,14.08531727738487
2.427094766874078,-13.150159494365191,13.715052521518501
-2.6587719710599287,-23.50260342298923,12.820124196985724
-6.131095494404327,-21.183444696586342,16.151692845383053
2.005986438610209,-27.785334062300933,20.04817115894468
0.5385457584996606,-16.78252584628762,20.69944378973708
3.7199590742416153,-24.780853697825847,20.24147570931974
0.231557847052748,-30.46875309493729,24.98734943978632
-1.5183345341304153,-26.8973190585468,25.706516043239034
4.215812415190151,-22.392971536238363,31.772282513772975
3.98525341233849,-32.73266656491891,25.236154435260502
-8.436773672147067,-34.57207293945876,32.36403803924357
-6.07646241936501,-39.80449722084015,29.893127235694816
0.5193385023099023,-29.491743420905898,25.54753006425979
-0.260951471036722,-36.74754186026482,25.368516752240943
-0.7479401992385594,-36.42589268462692,20.713707073247917
3.2957299929670945,-45.36844244305483,22.989465053264794
8.061993659843994,-31.97358076004639,21.13888963110309
-4.125792533176389,-43.13518320104652,22.2883100504332
-0.2700711051030765,-38.743367077748346,18.37895520708005
-0.10152623358786361,-45.713563055514506,17.489210173336318
0.8211727793278188,-43.67106378955627,17.8769372448571
-4.894558924143053,-47.00718699619917,17.123399849335183
1.8697195133599178,-43.31217428601624,23.48980848282696
0.146804062815853,-53.03651529654844,25.833051791926085
